country,designation,points,price,province,variety,winery,fill,
US,Occidental Vineyard,98,150,California,Pinot Noir,Evening Land,#91C5AA,
US,The Maiden,97,150,California,Bordeaux,Harlan Estate,#91C5AA,
US,The maiden,97,150,California,Bordeaux,Harlan Estate,#91C5AA,
US,No. 1,97,150,California,Cabernet,JCB,#91C5AA,
US,Select Private Reserve,97,150,California,Cabernet,Marita's Vineyard,#91C5AA,
US,16 Rows,97,150,California,Cabernet,Vine Cliff,#91C5AA,
US,16 Rows,97,150,California,Cabernet,Vine Cliff,#91C5AA,
US,No. 1,97,150,California,Cabernet,JCB,#91C5AA,
US,Stagecoach Vineyard,97,150,California,Cabernet,Paul Hobbs,#91C5AA,
US,The Traveler,97,150,California,Pinot Noir,Wayfarer,#91C5AA,
US,Herb Lamb Vineyard,96,150,California,Cabernet,Colgin,#91C5AA,
US,Soul of a Lion,96,150,California,Cabernet,Daou,#91C5AA,
US,Plus Game Ranch Single Vineyard Selection,96,150,California,Cabernet,Goldschmidt,#91C5AA,
US,16 Rows,96,150,California,Cabernet,Vine Cliff,#91C5AA,
US,16 Rows,96,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Cask 23,96,150,California,Cabernet,Stag's Leap Wine Cellars,#91C5AA,
US,Single Vineyard Selection Game Ranch Plus,96,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Soul of a Lion,96,150,California,Cabernet,Daou,#91C5AA,
US,J. Schram Brut Rose,96,150,California,Champagne Blend,Schramsberg,#91C5AA,
US,Ancient Vine Angelica marcelina's Vineyard,96,150,California,Mission,Gypsy Canyon,#91C5AA,
US,Ancient Vine Angelica Marcelina's Vineyard,96,150,California,Mission,Gypsy Canyon,#91C5AA,
US,Estate Grown The Traveler,96,150,California,Pinot Noir,Wayfarer,#91C5AA,
US,Precioso,96,150,California,Pinot Noir,Keller Estate,#91C5AA,
US,Precioso,96,150,California,Pinot Noir,Keller Estate,#91C5AA,
US,Estate Grown The Traveler,96,150,California,Pinot Noir,Wayfarer,#91C5AA,
US,J. Schram,96,150,California,Rose,Schramsberg,#91C5AA,
US,Cask 23,95,150,California,Bordeaux,Stag's Leap Wine Cellars,#91C5AA,
US,Blend 26,95,150,California,Cabernet,B Cellars,#91C5AA,
US,Kathryn Hall,95,150,California,Cabernet,Hall,#91C5AA,
US,M5 Stagecoach Vineyard,95,150,California,Cabernet,Krupp Brothers,#91C5AA,
US,Reserve,95,150,California,Cabernet,Macauley,#91C5AA,
US,m5 Stagecoach Vineyard,95,150,California,Cabernet,Krupp Brothers,#91C5AA,
US,Pickett Road Vineyard,95,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Select Private Reserve,95,150,California,Cabernet,marita's Vineyard,#91C5AA,
US,Denary Cuvee,94,150,California,Bordeaux,Blackbird Vineyards,#91C5AA,
US,Terraces,94,150,California,Bordeaux,Boeschen Vineyards,#91C5AA,
US,Beau Melange,94,150,California,Bordeaux,Chateau Margene,#91C5AA,
US,The Cornerstone,94,150,California,Bordeaux,Cornerstone,#91C5AA,
US,Reserve,94,150,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Elivette,94,150,California,Bordeaux,Spring Mountain Vineyard,#91C5AA,
US,Denary Cuvae,94,150,California,Bordeaux,Blackbird Vineyards,#91C5AA,
US,Reserve,94,150,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Estate Grown,94,150,California,Cabernet,Casa Piena,#91C5AA,
US,Rutherford Hillside Reserve,94,150,California,Cabernet,Flora Springs,#91C5AA,
US,Cabernet Bosche,94,150,California,Cabernet,Freemark Abbey,#91C5AA,
US,Cabernet Bosche,94,150,California,Cabernet,Freemark Abbey,#91C5AA,
US,Game Ranch Single Vineyard Selection PLUS,94,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Plus Single Vineyard Selection Vyborny Vineyard,94,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Estate Grown Cave Fermented,94,150,California,Cabernet,Jarvis,#91C5AA,
US,No. 17,94,150,California,Cabernet,JCB,#91C5AA,
US,Eighty One,94,150,California,Cabernet,Justin,#91C5AA,
US,Stagecoach Vineyard M5,94,150,California,Cabernet,Krupp Brothers,#91C5AA,
US,Beckstoffer To Kalon Vineyard,94,150,California,Cabernet,PerryMoore,#91C5AA,
US,FORTIS,94,150,California,Cabernet,Pine Ridge,#91C5AA,
US,Limited,94,150,California,Cabernet,Silverado,#91C5AA,
US,Private Stock 16 Rows,94,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Estate Grown,94,150,California,Cabernet,Casa Piena,#91C5AA,
US,Estate Grown Celebrating 150 Years,94,150,California,Cabernet,Charles Krug,#91C5AA,
US,Limited,94,150,California,Cabernet,Silverado,#91C5AA,
US,Plus Single Vineyard Selection Vyborny Vineyard,94,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Stagecoach Vineyard m5,94,150,California,Cabernet,Krupp Brothers,#91C5AA,
US,Precioso,94,150,California,Chardonnay,Keller Estate,#91C5AA,
US,Precioso,94,150,California,Chardonnay,Keller Estate,#91C5AA,
US,Farrow Ranch,94,150,California,Malbec,Devil Proof,#91C5AA,
US,Archery Summit Estate,94,150,Oregon,Pinot Noir,Archery Summit,#91C5AA,
US,Archery Summit Estate,94,150,Oregon,Pinot Noir,Archery Summit,#91C5AA,
US,Archery Summit Estate,94,150,Oregon,Pinot Noir,Archery Summit,#91C5AA,
US,Bucephalus,94,150,California,Red Blend,Black Stallion,#91C5AA,
US,Melbury,94,150,California,Red Blend,BOND,#91C5AA,
US,Winston Hill,93,150,California,Bordeaux,Frank Family,#91C5AA,
US,The Maiden,93,150,California,Bordeaux,Harlan Estate,#91C5AA,
US,Founder's Reserve Estate Grown,93,150,California,Bordeaux,Kenefick Ranch,#91C5AA,
US,Reserve,93,150,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Materium,93,150,California,Bordeaux,Maybach,#91C5AA,
US,Elivette,93,150,California,Bordeaux,Spring Mountain Vineyard,#91C5AA,
US,The maiden,93,150,California,Bordeaux,Harlan Estate,#91C5AA,
US,Black Sears Vineyard,93,150,California,Cabernet,Arcudi,#91C5AA,
US,Transcendent,93,150,California,Cabernet,Black Stallion,#91C5AA,
US,Transcendent,93,150,California,Cabernet,Black Stallion,#91C5AA,
US,Moose Valley Vineyard,93,150,California,Cabernet,D.R. Stephens,#91C5AA,
US,Moose Valley Vineyard,93,150,California,Cabernet,D.R. Stephens,#91C5AA,
US,Elevation 1147,93,150,California,Cabernet,David Arthur,#91C5AA,
US,Sycamore Vineyard,93,150,California,Cabernet,Freemark Abbey,#91C5AA,
US,Vyborny Vineyard Plus,93,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Vyborny Vineyard Plus,93,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Pickett Road,93,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Les Pavots,93,150,California,Cabernet,Peter michael Winery,#91C5AA,
US,moose Valley Vineyard,93,150,California,Cabernet,D.R. Stephens,#91C5AA,
US,Pickett Road,93,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Segassia Vineyard,93,150,California,Cabernet,Hall,#91C5AA,
US,Select Private Reserve,93,150,California,Cabernet,marita's Vineyard,#91C5AA,
US,Single Vineyard Selection Vyborny Vineyard Plus,93,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Sycamore Vineyard,93,150,California,Cabernet,Freemark Abbey,#91C5AA,
US,Transcendent,93,150,California,Cabernet,Black Stallion,#91C5AA,
US,Vyborny Vineyard Plus,93,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Archery Summit Estate,93,150,Oregon,Pinot Noir,Archery Summit,#91C5AA,
US,Vecina,93,150,California,Red Blend,BOND,#91C5AA,
US,Stolpman Vineyard,93,150,California,Sangiovese,Turiya,#91C5AA,
US,Winston Hill,92,150,California,Bordeaux,Frank Family,#91C5AA,
US,Reserve,92,150,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,FURTH,92,150,California,Bordeaux,Chalk Hill,#91C5AA,
US,W.P. Foley II,92,150,California,Bordeaux,Chalk Hill,#91C5AA,
US,Transcendent,92,150,California,Cabernet,Black Stallion,#91C5AA,
US,Purple Mountain,92,150,California,Cabernet,Cielo,#91C5AA,
US,Walther River Block,92,150,California,Cabernet,D.R. Stephens,#91C5AA,
US,Walther River Block,92,150,California,Cabernet,D.R. Stephens,#91C5AA,
US,Plus Game Ranch,92,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Estate Grown,92,150,California,Cabernet,Hewitt,#91C5AA,
US,Stagecoach Vineyard Select Barrel Reserve,92,150,California,Cabernet,Patland,#91C5AA,
US,Monte Bello Estate,92,150,California,Cabernet,Ridge,#91C5AA,
US,Estate,92,150,California,Cabernet,Sodaro,#91C5AA,
US,Private Stock 16 Rows,92,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Estate Grown,92,150,California,Cabernet,Casa Piena,#91C5AA,
US,monte Bello Estate,92,150,California,Cabernet,Ridge,#91C5AA,
US,Plus Game Ranch,92,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Select Whole Cluster,92,150,Oregon,Pinot Noir,Hyland,#91C5AA,
US,Select Whole Cluster,92,150,Oregon,Pinot Noir,Hyland,#91C5AA,
US,Profile,91,150,California,Bordeaux,merryvale,#91C5AA,
US,Beckstoffer To Kalon Vineyard North,91,150,California,Cabernet,Alpha Omega,#91C5AA,
US,Longtable Vineyard,91,150,California,Cabernet,Bell,#91C5AA,
US,Stagecoach Vineyard Select Barrel Reserve,91,150,California,Cabernet,Patland,#91C5AA,
US,Reserve,91,150,California,Cabernet,Cosentino,#91C5AA,
US,Reserve,91,150,California,Cabernet,Groth,#91C5AA,
US,Reserve,91,150,California,Cabernet,Ideology,#91C5AA,
US,m. Coz,91,150,California,Meritage,Cosentino,#91C5AA,
US,Archery Summit Estate,91,150,Oregon,Pinot Noir,Archery Summit,#91C5AA,
US,Rennie Reserve,90,150,California,Cabernet,Flora Springs,#91C5AA,
US,Rutherford Hillside Reserve,90,150,California,Cabernet,Flora Springs,#91C5AA,
US,Estate Grown,90,150,California,Cabernet,Hewitt,#91C5AA,
US,Fortis,90,150,California,Cabernet,Pine Ridge,#91C5AA,
US,Cask 23,90,150,California,Cabernet,Stag's Leap Wine Cellars,#91C5AA,
US,Plus Game Ranch,90,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Bucephalus,90,150,California,Red Blend,Black Stallion,#91C5AA,
US,Bucephalus,90,150,California,Red Blend,Black Stallion,#91C5AA,
US,Winston Hill,89,150,California,Bordeaux,Frank Family,#91C5AA,
US,Winston Hill,89,150,California,Bordeaux,Frank Family,#91C5AA,
US,Vice,89,150,California,Cabernet,Vice Versa,#91C5AA,
US,16 Rows,89,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Vice,89,150,California,Cabernet,Vice Versa,#91C5AA,
US,Winston Hill,89,150,California,Cabernet,Frank Family,#91C5AA,
US,Estate,89,150,Oregon,Pinot Noir,Archery Summit,#91C5AA,
US,melbury,89,150,California,Red Blend,BOND,#91C5AA,
US,Sua Sponte,88,150,California,Bordeaux,Hawk and Horse Vineyards,#91C5AA,
US,Sua Sponte,88,150,California,Bordeaux,Hawk and Horse Vineyards,#91C5AA,
US,Green Room Vineyard Reserve,88,150,California,Cabernet,Backstage Winery,#91C5AA,
US,Yountville Selection,88,150,California,Cabernet,Grgich Hills,#91C5AA,
US,Yountville Selection,88,150,California,Cabernet,Grgich Hills,#91C5AA,
US,Final,88,150,California,Cabernet,Madrigal,#91C5AA,
US,Cherryblock,88,150,California,Cabernet,Sebastiani,#91C5AA,
US,Rosedale Block,88,150,California,Cabernet,Vermeil,#91C5AA,
US,Versa,88,150,California,Cabernet,Vice Versa,#91C5AA,
US,16 Rows,88,150,California,Cabernet,Vine Cliff,#91C5AA,
US,16 Rows,88,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Green Room Vineyard Reserve,88,150,California,Cabernet,Backstage Winery,#91C5AA,
US,Versa,88,150,California,Cabernet,Vice Versa,#91C5AA,
US,Yoeman Vineyard Plus,88,150,California,Cabernet,Goldschmidt,#91C5AA,
US,Yountville Selection,88,150,California,Cabernet,Grgich Hills,#91C5AA,
US,Estate,88,150,Oregon,Pinot Noir,Archery Summit,#91C5AA,
US,Private Reserve,87,150,California,Cabernet,Coomber Family Ranch,#91C5AA,
US,Fortis,87,150,California,Cabernet,Pine Ridge,#91C5AA,
US,Private Stock 16 Rows,87,150,California,Cabernet,Vine Cliff,#91C5AA,
US,Double Plus,86,150,California,Cabernet,Hewitt,#91C5AA,
US,Beckstoffer To Kalon Vineyard,86,150,California,Cabernet,Janzen,#91C5AA,
US,Beckstoffer To Kalon Vineyard,86,150,California,Cabernet,Janzen,#91C5AA,
US,Beckstoffer To Kalon Vineyard,86,150,California,Cabernet,Janzen,#91C5AA,
US,Beau Melange,82,150,California,Bordeaux,Chateau Margene,#91C5AA,
US,Beau melange,82,150,California,Bordeaux,Chateau margene,#91C5AA,
US,V Foundation Reserve,93,149,California,Cabernet,Tobacco Road,#91C5AA,
US,Joy!,98,147,California,Sparkling Blend,Iron Horse,#91C5AA,
US,Joy!,97,147,California,Sparkling Blend,Iron Horse,#91C5AA,
US,Rubicon,96,145,California,Bordeaux,Rubicon Estate,#91C5AA,
US,Beckstoffer Dr. Crane Vineyard,95,145,California,Cabernet,B Cellars,#91C5AA,
US,Red Wine,94,145,California,Bordeaux,Lineage,#91C5AA,
US,Red Wine,94,145,California,Bordeaux,Lineage,#91C5AA,
US,Georges de Latour Private Reserve,94,145,California,Cabernet,Beaulieu Vineyard,#91C5AA,
US,Georges de Latour Private Reserve,94,145,California,Cabernet,Beaulieu Vineyard,#91C5AA,
US,Georges de Latour Private Reserve,94,145,California,Cabernet,Beaulieu Vineyard,#91C5AA,
US,Estate Bottled,94,145,California,Cabernet,Far Niente,#91C5AA,
US,Lot No. 1,94,145,California,Cabernet,Louis M. Martini,#91C5AA,
US,To Kalon Vineyard Reserve,94,145,California,Cabernet,Robert Mondavi,#91C5AA,
US,Padrone,94,145,California,Cabernet,Signorello,#91C5AA,
US,Lot No. 1,94,145,California,Cabernet,Louis m. martini,#91C5AA,
US,Padrone,94,145,California,Cabernet,Signorello,#91C5AA,
US,Stagecoach Vineyard,94,145,California,Petit,Decades5,#91C5AA,
US,Stagecoach Vineyard,94,145,California,Petit,Decades5,#91C5AA,
US,Tesorina,94,145,California,Red Blend,Rocca,#91C5AA,
US,Clone 4,93,145,California,Cabernet,Beaulieu Vineyard,#91C5AA,
US,Don Thomas Vineyard,93,145,California,Cabernet,Castello di Amorosa,#91C5AA,
US,Melanson Vineyard,93,145,California,Cabernet,Castello di Amorosa,#91C5AA,
US,Segassia Vineyard,93,145,California,Cabernet,Hall,#91C5AA,
US,To Kalon Vineyard Reserve,93,145,California,Cabernet,Robert Mondavi,#91C5AA,
US,Family Reserve,93,145,California,Cabernet,Venge,#91C5AA,
US,Family Reserve,93,145,California,Cabernet,Venge,#91C5AA,
US,Ambassador's 1953 Vineyard,93,145,California,Pinot Noir,Hanzell,#91C5AA,
US,Ambassador's 1953 Vineyard,93,145,California,Pinot Noir,Hanzell,#91C5AA,
US,Melanson Vineyard,92,145,California,Cabernet,Castello di Amorosa,#91C5AA,
US,Morisoli-Borges Vineyard,92,145,California,Cabernet,Castello di Amorosa,#91C5AA,
US,Lot No. 1,92,145,California,Cabernet,Louis M. Martini,#91C5AA,
US,Three D Salvestrin-Dr Crane Vineyard,92,145,California,Cabernet,Salvestrin,#91C5AA,
US,melanson Vineyard,92,145,California,Cabernet,Castello di Amorosa,#91C5AA,
US,Don Thomas Vineyard,91,145,California,Cabernet,Castello di Amorosa,#91C5AA,
US,Lot No. 1,91,145,California,Cabernet,Louis M. Martini,#91C5AA,
US,Lot No. 1,91,145,California,Cabernet,Louis m. martini,#91C5AA,
US,Monte Bello,90,145,California,Bordeaux,Ridge,#91C5AA,
US,California Monte Bello,88,145,California,Bordeaux,Ridge,#91C5AA,
US,California monte Bello,88,145,California,Bordeaux,Ridge,#91C5AA,
US,Lot. No. 1,88,145,California,Cabernet,Louis M. Martini,#91C5AA,
US,Stagecoach Vineyard,86,145,California,Petit,Decades5,#91C5AA,
US,Stagecoach Vineyard,86,145,California,Petit,Decades5,#91C5AA,
US,Royal City Stoneridge Vineyard,99,140,Washington,Syrah,Charles Smith,#91C5AA,
US,Royal City,98,140,Washington,Syrah,Charles Smith,#91C5AA,
US,Royal City,98,140,Washington,Syrah,Charles Smith,#91C5AA,
US,Royal City,97,140,Washington,Syrah,Charles Smith,#91C5AA,
US,Old Bones Stoneridge Vineyard,96,140,Washington,Syrah,Charles Smith,#91C5AA,
US,Royal City,96,140,Washington,Syrah,Charles Smith,#91C5AA,
US,Royal City Northridge Vineyard,96,140,Washington,Syrah,Charles Smith,#91C5AA,
US,The Hustler,96,140,Washington,Syrah,K Vintners,#91C5AA,
US,Reserve,95,140,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Red Wine,95,140,California,Bordeaux,Quintessa,#91C5AA,
US,Reserve,95,140,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Checkmate,95,140,California,Cabernet,Summers,#91C5AA,
US,Checkmate,95,140,California,Cabernet,Summers,#91C5AA,
US,Limited Edition,95,140,California,Red Blend,Portfolio,#91C5AA,
US,Reserve,94,140,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Reserve,94,140,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Revelation,94,140,California,Cabernet,Capture,#91C5AA,
US,Ravalation,94,140,California,Cabernet,Capture,#91C5AA,
US,Reserve,93,140,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Reserve,93,140,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Grand Ciel,93,140,Washington,Cabernet,DeLille,#91C5AA,
US,martin Stelling Vineyard,93,140,California,Cabernet,Nickel & Nickel,#91C5AA,
US,Grand Ciel,93,140,Washington,Cabernet,DeLille,#91C5AA,
US,Stagecoach Vineyard,92,140,California,Cabernet,Alpha Omega,#91C5AA,
US,Reserve,92,140,California,Cabernet,Pride Mountain,#91C5AA,
US,Black Label,92,140,California,Cabernet,Turnbull,#91C5AA,
US,martin Stelling Vineyard,92,140,California,Cabernet,Nickel & Nickel,#91C5AA,
US,Reserve,92,140,California,Cabernet,Pride mountain,#91C5AA,
US,Cuvee Julia,92,140,California,Red Blend,Delectus,#91C5AA,
US,J. Schram Rose,92,140,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Beckstoffer Georges III,91,140,California,Cabernet,Alpha Omega,#91C5AA,
US,Beckstoffer Georges III,91,140,California,Cabernet,Alpha Omega,#91C5AA,
US,Beckstoffer Missouri Hopper,91,140,California,Cabernet,Alpha Omega,#91C5AA,
US,Will Jarvis' Science Project,91,140,California,Cabernet,Jarvis,#91C5AA,
US,Tomahawk Vineyard,90,140,California,Cabernet,Chimney Rock,#91C5AA,
US,Tomahawk Vineyard,90,140,California,Cabernet,Chimney Rock,#91C5AA,
US,Grand Ciel,90,140,Washington,Cabernet,DeLille,#91C5AA,
US,Reserve,90,140,California,Claret,Pride Mountain,#91C5AA,
US,Angelica,90,140,California,Mission,Swanson,#91C5AA,
US,Angelica,90,140,California,Mission,Swanson,#91C5AA,
US,Estate Grown Cave Fermented,88,140,California,Cabernet,Jarvis,#91C5AA,
US,Fortis,87,140,California,Bordeaux,Pine Ridge,#91C5AA,
US,Clone Six Edition,87,140,California,Cabernet,Herzog,#91C5AA,
US,Beckstoffer To Kalon,86,140,California,Cabernet,Alpha Omega,#91C5AA,
US,Beckstoffer To Kalon,86,140,California,Cabernet,Alpha Omega,#91C5AA,
US,First Temptation,93,138,California,Cabernet,Parallel,#91C5AA,
US,Special Selection,97,136,California,Cabernet,Caymus,#91C5AA,
US,Special Selection,93,136,California,Cabernet,Caymus,#91C5AA,
US,Tomahawk Vineyard,92,136,California,Cabernet,Chimney Rock,#91C5AA,
US,Special Selection,91,136,California,Cabernet,Caymus,#91C5AA,
US,Beckstoffer To Kalon Vineyard,97,135,California,Cabernet,Janzen,#91C5AA,
US,Beckstoffer To Kalon Vineyard,97,135,California,Cabernet,Janzen,#91C5AA,
US,Reserve,96,135,Washington,Bordeaux,Leonetti Cellar,#91C5AA,
US,Family Reserve,96,135,California,Cabernet,Venge,#91C5AA,
US,Beckstoffer To Kalon Vineyard,96,135,California,Cabernet,Knights Bridge,#91C5AA,
US,Family Reserve,96,135,California,Cabernet,Venge,#91C5AA,
US,Tomahawk Vineyard,96,135,California,Cabernet,Chimney Rock,#91C5AA,
US,Reserve,95,135,California,Bordeaux,Von Strasser,#91C5AA,
US,Reserve,95,135,California,Bordeaux,Von Strasser,#91C5AA,
US,Elevation 1147,95,135,California,Cabernet,David Arthur,#91C5AA,
US,Beckstoffer Dr. Crane Vineyard,95,135,California,Cabernet,Knights Bridge,#91C5AA,
US,Beckstoffer Dr. Crane Vineyard,95,135,California,Cabernet,Knights Bridge,#91C5AA,
US,Ravalation,95,135,California,Cabernet,Capture,#91C5AA,
US,To Kalon Vineyard Reserve,95,135,California,Cabernet,Robert mondavi,#91C5AA,
US,Profile,94,135,California,Bordeaux,Merryvale,#91C5AA,
US,Reserve,94,135,California,Bordeaux,Von Strasser,#91C5AA,
US,Profile,94,135,California,Bordeaux,merryvale,#91C5AA,
US,Reserve,94,135,California,Bordeaux,Von Strasser,#91C5AA,
US,Pritchard Hill,94,135,California,Cabernet,Chappellet,#91C5AA,
US,Reserve,94,135,California,Cabernet,Pride Mountain,#91C5AA,
US,Reserve,94,135,California,Cabernet,Robert Mondavi,#91C5AA,
US,"Good Times, Bad Times Beckstoffer To Kalon Vineyard",94,135,California,Cabernet,World's End,#91C5AA,
US,Reserve,94,135,California,Cabernet,ZD,#91C5AA,
US,Elevation 1147 Estate,94,135,California,Cabernet,David Arthur,#91C5AA,
US,Pritchard Hill,94,135,California,Cabernet,Chappellet,#91C5AA,
US,Ghielmetti Estate Vineyard,94,135,California,Red Blend,Lineage,#91C5AA,
US,The Discussion Estate Grown,94,135,California,Red Blend,Duckhorn,#91C5AA,
US,Ghielmetti Estate Vineyard,94,135,California,Red Blend,Lineage,#91C5AA,
US,Sleeping Lady Vineyard,93,135,California,Cabernet,Ad Vivum,#91C5AA,
US,Le Parrain,93,135,Washington,Cabernet,Betz Family,#91C5AA,
US,Le Parrain,93,135,Washington,Cabernet,Betz Family,#91C5AA,
US,Moose Valley Vineyard,93,135,California,Cabernet,D.R. Stephens,#91C5AA,
US,Walther River Block Estate,93,135,California,Cabernet,D.R. Stephens,#91C5AA,
US,Kathryn Hall,93,135,California,Cabernet,Hall,#91C5AA,
US,Meteor Vineyard,93,135,California,Cabernet,Tom Eddy,#91C5AA,
US,Kathryn Hall,93,135,California,Cabernet,Hall,#91C5AA,
US,meteor Vineyard,93,135,California,Cabernet,Tom Eddy,#91C5AA,
US,moose Valley Vineyard,93,135,California,Cabernet,D.R. Stephens,#91C5AA,
US,Journey,93,135,California,Red Blend,matanzas Creek,#91C5AA,
US,Reserve,93,135,Washington,Red Blend,Leonetti Cellar,#91C5AA,
US,Reserve Red Wine,93,135,Washington,Red Blend,Leonetti Cellar,#91C5AA,
US,Reserve,93,135,Washington,Red Blend,Leonetti Cellar,#91C5AA,
US,Cupiens Videre Lucem Crosby's Reserve,92,135,California,Bordeaux,Crosby Roamann,#91C5AA,
US,Stagecoach Vineyard Synchrony,92,135,California,Bordeaux,Krupp Brothers,#91C5AA,
US,Reserve,92,135,California,Bordeaux,Von Strasser,#91C5AA,
US,Reserve,92,135,California,Bordeaux,Von Strasser,#91C5AA,
US,The Montelena Estate,92,135,California,Cabernet,Chateau Montelena,#91C5AA,
